timestamps,open,high,low,close,volume,amount
2026-07-06 09:30:00,15.500800033449165,15.504949039249277,15.497266163655993,15.500800033449165,178970.51583706125,2774186.177873533
2026-07-06 09:35:00,15.498563680085265,15.593343394686613,15.193688802590762,15.498563680085265,189418.0520043562,2935707.741147217
2026-07-06 09:40:00,15.491436599005343,15.628001604814699,15.269736695012567,15.491436599005343,170464.89661223543,2640746.1382244457
2026-07-06 09:45:00,15.484342663143737,15.652079892018861,15.472574057202303,15.484342663143737,150806.80049592635,2335144.1748112785
2026-07-06 09:50:00,15.492426095421555,15.526361690733331,15.242333745366095,15.492426095421555,187103.1273937453,2898681.3733698432
2026-07-06 09:55:00,15.495431295832844,15.510423408514365,15.302032719277276,15.495431295832844,158939.61368044704,2462837.863971581
2026-07-06 10:00:00,15.497541562745637,15.504513116191198,15.495386172620018,15.497541562745637,176542.35221588446,2735972.4410505486
2026-07-06 10:05:00,15.488944193132298,15.529316331471561,15.301927346954505,15.488944193132298,186629.44990576606,2890693.13438539
2026-07-06 10:10:00,15.48878683371604,15.491983405422747,15.482133600115622,15.48878683371604,188468.05652532855,2919141.552485559
2026-07-06 10:15:00,15.4871910373358,15.6076887283559,15.421924243008021,15.4871910373358,198455.3494856534,3073515.909865555
2026-07-06 10:20:00,15.482838070928578,15.487041246354867,15.3775459568906,15.482838070928578,193683.1649247356,2998765.079594635
2026-07-06 10:25:00,15.478865806385796,15.5702080094196,15.270328733853054,15.478865806385796,185376.3510072344,2869415.6609184514
2026-07-06 10:30:00,15.475984304034338,15.652162507651404,15.458719234145207,15.475984304034338,163240.14034723878,2526301.8498022296
2026-07-06 10:35:00,15.47387643722245,15.507436568177605,15.266437339862783,15.47387643722245,196993.77537170285,3048257.339003685
2026-07-06 10:40:00,15.46928777106167,15.652859602604725,15.385200588052163,15.46928777106167,189698.28282130175,2934497.326638961
2026-07-06 10:45:00,15.468667333692613,15.48063293045951,15.342485433266868,15.468667333692613,204257.73501624214,3159594.9532997864
2026-07-06 10:50:00,15.478514026014192,15.526150371627388,15.471253874866548,15.478514026014192,202019.43515304732,3126960.6605439074
2026-07-06 10:55:00,15.47222258129132,15.618533934819592,15.462069600107887,15.47222258129132,174239.65575276536,2695874.736294362
2026-07-06 11:00:00,15.470342808240602,15.485300890191168,15.385974665738132,15.470342808240602,197723.23106631456,3058846.165748854
2026-07-06 11:05:00,15.468943242637355,15.575124379085855,15.286355162900145,15.468943242637355,205150.23247935445,3173457.3024369925
2026-07-06 11:10:00,15.46093517939031,15.576682628845056,15.385204728487945,15.46093517939031,192416.50980256873,2974939.1855020355
2026-07-06 11:15:00,15.451161153437205,15.654990635871638,15.39719949199963,15.451161153437205,196275.59887121103,3032685.9086464792
2026-07-06 11:20:00,15.449207070120886,15.46839995191646,15.378900354664811,15.449207070120886,216185.02813274637,3339887.265082708
2026-07-06 11:25:00,15.44912116544454,15.510192605574208,15.318077620586983,15.44912116544454,180259.2082001107,2784846.348670604
2026-07-06 13:00:00,15.43981322467028,15.506840347598997,15.223658774201683,15.43981322467028,171040.93645628824,2640840.112657788
2026-07-06 13:05:00,15.433350552367145,15.43548016045954,15.271503345028094,15.433350552367145,199522.83685035765,3079305.884314327
2026-07-06 13:10:00,15.435816496679827,15.589379166224022,15.41388409567124,15.435816496679827,208764.09436094898,3222444.2516511604
2026-07-06 13:15:00,15.42700330357772,15.467580675854725,15.279364315604386,15.42700330357772,223204.13479339072,3443370.9248298453
2026-07-06 13:20:00,15.424889073935349,15.431497825701337,15.388779559651208,15.424889073935349,178922.57676093985,2759860.89936018
2026-07-06 13:25:00,15.419802863072077,15.658491713364324,15.417605191190312,15.419802863072077,224695.34670441126,3464757.9504316538
2026-07-06 13:30:00,15.423719064832197,15.664384177376107,15.28707779326906,15.423719064832197,199139.42613212662,3071470.5633938243
2026-07-06 13:35:00,15.425758110995524,15.499252726048685,15.412500790359518,15.425758110995524,208323.97079660773,3213555.182230566
2026-07-06 13:40:00,15.433042746443501,15.61429649957239,15.42672251511144,15.433042746443501,184534.57513169295,2847929.9862042074
2026-07-06 13:45:00,15.428759748013407,15.548222953009589,15.349230029856177,15.428759748013407,181772.46853139595,2804523.7457742356
2026-07-06 13:50:00,15.428437458421778,15.500636444705474,15.384646033870224,15.428437458421778,215215.39840743516,3320437.3144184393
2026-07-06 13:55:00,15.4235734154217,15.47651334592356,15.37363327035164,15.4235734154217,195138.20186298803,3009728.3825871754
2026-07-06 14:00:00,15.418656820916409,15.564176787276423,15.380524279924039,15.418656820916409,226688.59190041726,3495233.603729305
2026-07-06 14:05:00,15.419041411266514,15.45045170651663,15.364166550796023,15.419041411266514,187230.60240095446,2886916.4118766924
2026-07-06 14:10:00,15.414404475571073,15.420199050919262,15.35621170054672,15.414404475571073,218589.80092431654,3369431.605681975
2026-07-06 14:15:00,15.4084876706175,15.490754281575951,15.386501402809035,15.4084876706175,204703.43377172315,3154170.3354046624
2026-07-06 14:20:00,15.403330118325078,15.411736036954768,15.261455549292176,15.403330118325078,190066.65661466963,2927659.456322091
2026-07-06 14:25:00,15.39446491597,15.441669370602744,15.23732925242722,15.39446491597,218568.21556274782,3364740.7262268895
2026-07-06 14:30:00,15.39180952724953,15.446075960839726,15.317157067547232,15.39180952724953,206661.31867507822,3180891.65369702
2026-07-06 14:35:00,15.387305839408263,15.426136804489012,15.35822530125963,15.387305839408263,198433.60760675085,3053358.6090622055
2026-07-06 14:40:00,15.37303688419999,15.415846464531942,15.351963790619354,15.37303688419999,223129.4739625906,3430177.6331790467
2026-07-06 14:45:00,15.366411026576449,15.47493900245095,15.353232233035587,15.366411026576449,246425.01558949373,3786668.07677867
2026-07-06 14:50:00,15.359276208855414,15.473709362834995,15.197511090129211,15.359276208855414,236481.52971523648,3632185.133188966
2026-07-06 14:55:00,15.35303448085529,15.430022503758424,15.2679912107388,15.35303448085529,200153.40624977686,3072962.147613461
2026-07-07 09:30:00,15.350213180716747,15.444813733928843,15.251200924461221,15.350213180716747,191471.25064063765,2939124.515312236
2026-07-07 09:35:00,15.35037093398698,15.385183168205145,15.311562282072266,15.35037093398698,210527.20659400045,3231670.7129140166
2026-07-07 09:40:00,15.344493244893009,15.444480365371536,15.299243083354568,15.344493244893009,246118.90162238068,3776569.8233851073
2026-07-07 09:45:00,15.331656245095495,15.420959404913622,15.238190509112435,15.331656245095495,220043.11547757004,3373625.405601956
2026-07-07 09:50:00,15.325934620346366,15.369771819465784,15.217537521534295,15.325934620346366,193602.8965544791,2967145.3349036276
2026-07-07 09:55:00,15.32479207623645,15.33459491081759,15.140909624624788,15.32479207623645,247718.93636274335,3796241.193105491
2026-07-07 10:00:00,15.324052017850871,15.4187166107773,15.275646911375352,15.324052017850871,224796.46391772572,3444792.706504165
2026-07-07 10:05:00,15.32091563765913,15.437570211431106,15.134352483754983,15.32091563765913,216465.53033464216,3316450.128718196
2026-07-07 10:10:00,15.320689718479066,15.345238248326488,15.11752263476607,15.320689718479066,236728.69292894454,3626846.8518254687
2026-07-07 10:15:00,15.316522637111982,15.387088610615676,15.101254168533734,15.316522637111982,248650.52767042918,3808461.4357939675
2026-07-07 10:20:00,15.318203786584283,15.4374252178505,15.274083842686332,15.318203786584283,198756.11061074832,3044586.606164329
2026-07-07 10:25:00,15.313900571621142,15.337939073617058,15.249093831829951,15.313900571621142,234300.5320433171,3588055.0515892915
2026-07-07 10:30:00,15.310419228646733,15.469012633850541,15.244026953453162,15.310419228646733,246476.93925932585,3773665.2702539754
2026-07-07 10:35:00,15.315692676745885,15.45627488648551,15.177936349340781,15.315692676745885,234868.66532212222,3597176.2974711074
2026-07-07 10:40:00,15.317014254510523,15.342190351041276,15.205038556654484,15.317014254510523,242768.45794472925,3718487.9308849564
2026-07-07 10:45:00,15.309982259310278,15.361714012289026,15.298960942159471,15.309982259310278,233710.15173511655,3578098.2768853474
2026-07-07 10:50:00,15.303270246848122,15.36916324117129,15.258594634857701,15.303270246848122,210932.0803979859,3227950.6300602737
2026-07-07 10:55:00,15.298149916639652,15.364399909290652,15.250629196389276,15.298149916639652,259896.56493130204,3975936.61313873
2026-07-07 11:00:00,15.292867184192504,15.297293288509238,15.278035938469053,15.292867184192504,255378.78467819284,3905473.8357440988
2026-07-07 11:05:00,15.292644814376423,15.302330266720865,15.155930491573256,15.292644814376423,235484.22695385508,3601176.6421933128
2026-07-07 11:10:00,15.289242269941425,15.350012999761226,15.263289416839097,15.289242269941425,226716.99496587517,3466331.0627463562
2026-07-07 11:15:00,15.290986104614888,15.318509236008175,15.290613983573662,15.290986104614888,211762.43486397888,3238056.4489845163
2026-07-07 11:20:00,15.291361345617618,15.353956044632756,15.161257690436601,15.291361345617618,222261.86326678772,3398686.464562706
2026-07-07 11:25:00,15.29106802940437,15.432295946631369,15.190093029614712,15.29106802940437,255168.18635793222,3901794.096538874
2026-07-07 13:00:00,15.276410371510536,15.36965907378262,15.215484182451068,15.276410371510536,203028.48089815868,3101546.39130466
2026-07-07 13:05:00,15.277322311914034,15.325088188839343,15.223277690318733,15.277322311914034,235931.693571278,3604404.5262841503
2026-07-07 13:10:00,15.26220892085553,15.284525066346667,15.052997365143861,15.26220892085553,245930.83203818428,3753447.738646599
2026-07-07 13:15:00,15.254635060939572,15.286425938627334,15.170595808860584,15.254635060939572,253296.23328603778,3863941.601089121
2026-07-07 13:20:00,15.254293407460997,15.288277279852586,15.197004801765642,15.254293407460997,215679.1230426365,3290032.624756259
2026-07-07 13:25:00,15.25443643509827,15.258307044584837,15.150576483926528,15.25443643509827,221049.06388873854,3371978.8941287384
2026-07-07 13:30:00,15.250800276225489,15.326588491937008,15.222124316445065,15.250800276225489,242775.33124254274,3702518.0887745055
2026-07-07 13:35:00,15.253162882630665,15.260195718991673,15.224629513271516,15.253162882630665,221329.33227984598,3375972.3559683757
2026-07-07 13:40:00,15.259465879817071,15.398812947518197,15.17562386470566,15.259465879817071,221725.27343021854,3383409.2446015305
2026-07-07 13:45:00,15.253578074002695,15.257510148269176,15.182002381495952,15.253578074002695,254678.06940837568,3884751.8154569357
2026-07-07 13:50:00,15.245434909606725,15.441992200218351,15.234302562634197,15.245434909606725,206849.77815728114,3153514.8289634204
2026-07-07 13:55:00,15.244741209230467,15.316059761209248,15.234336838536612,15.244741209230467,222743.5133943062,3395667.2177309585
2026-07-07 14:00:00,15.244035122201968,15.298180954185042,15.190920320272065,15.244035122201968,209501.08150142,3193641.8445469434
2026-07-07 14:05:00,15.24400520916325,15.37661914494204,15.189965414185375,15.24400520916325,251133.5701633645,3828281.451766093
2026-07-07 14:10:00,15.24457090846412,15.245019060581383,15.001148157064641,15.24457090846412,209232.6731455254,3189662.322134458
2026-07-07 14:15:00,15.242933254103582,15.270545204248224,15.11945478347718,15.242933254103582,208920.3092681218,3184558.3296006587
2026-07-07 14:20:00,15.23415043270448,15.248227603516575,15.17614352985233,15.23415043270448,234972.55177287795,3579607.2012644643
2026-07-07 14:25:00,15.234175238114375,15.353100076454279,15.230153174976685,15.234175238114375,216736.48865567014,3301801.648674067
2026-07-07 14:30:00,15.233546153443461,15.272816633379598,15.13977042705461,15.233546153443461,226686.59883456008,3453240.7657133937
2026-07-07 14:35:00,15.236489365286744,15.353130114529485,15.159109725126125,15.236489365286744,248076.8925783853,3779820.9355439497
2026-07-07 14:40:00,15.231966912227383,15.349340688164228,15.214545721491229,15.231966912227383,206062.63439984518,3138739.22902485
2026-07-07 14:45:00,15.227460289068864,15.255081191460704,15.189422296951905,15.227460289068864,199010.13233038312,3030418.8871832485
2026-07-07 14:50:00,15.230254465474658,15.268015694993716,15.168003255602859,15.230254465474658,207410.25017663246,3158910.8889378724
2026-07-07 14:55:00,15.225163515564615,15.40792052746995,15.019662670439974,15.225163515564615,206717.1978923219,3147303.1393899303
2026-07-08 09:30:00,15.21906543290967,15.268519393519481,15.167757606530355,15.21906543290967,228480.2737458381,3477256.2362670233
2026-07-08 09:35:00,15.206398416621584,15.235349367056372,15.206325536099992,15.206398416621584,223905.5986001713,3404797.740026353
2026-07-08 09:40:00,15.203484560359854,15.212401483050435,15.085293618259595,15.203484560359854,227486.9885204414,3458594.91765329
2026-07-08 09:45:00,15.197342304219797,15.30790245873159,15.099343429311133,15.197342304219797,232747.91402008943,3537149.719956417
2026-07-08 09:50:00,15.195586305336205,15.324004153714942,15.181757161806784,15.195586305336205,235940.17016775536,3585249.2186798374
2026-07-08 09:55:00,15.191703880028077,15.2357948551019,15.01236301083336,15.191703880028077,230461.01648783247,3501095.5183734195
2026-07-08 10:00:00,15.191671598148467,15.297190983636797,15.00156848029918,15.191671598148467,241738.96082088363,3672418.905268543
2026-07-08 10:05:00,15.18645414470132,15.307422265312292,15.142081114519828,15.18645414470132,231451.23187718852,3514923.519637556
2026-07-08 10:10:00,15.186668662080484,15.333708817417232,15.125254562889697,15.186668662080484,227837.2771949042,3460089.237629596
2026-07-08 10:15:00,15.189583517174293,15.220472052559883,15.09352472174134,15.189583517174293,248529.75924970175,3775063.534626565
2026-07-08 10:20:00,15.18944309607499,15.313524359151273,15.023448279547697,15.18944309607499,252122.26762132088,3829596.8372874437
2026-07-08 10:25:00,15.193235808931439,15.2266568452326,15.159351693481945,15.193235808931439,222728.86873987204,3383972.224221414
2026-07-08 10:30:00,15.190457319291106,15.248444982975226,14.98071137883527,15.190457319291106,248771.64679548654,3778955.0828966
2026-07-08 10:35:00,15.186383909638787,15.243595196105783,15.133380392111716,15.186383909638787,239982.9404296766,3644473.065129044
2026-07-08 10:40:00,15.181228331314985,15.267142075361237,15.167032038235552,15.181228331314985,195597.12565501878,2969404.6255177483
2026-07-08 10:45:00,15.182200363889095,15.247854992297487,15.160794483099782,15.182200363889095,204721.1823222633,3108118.0087488717
2026-07-08 10:50:00,15.18604021676442,15.366076097597702,15.129007535635747,15.18604021676442,215378.20741620797,3270742.119637163
2026-07-08 10:55:00,15.192523144958674,15.26984912999101,15.091240722185852,15.192523144958674,193403.8128639544,2938291.9032588834
2026-07-08 11:00:00,15.189836500699911,15.305493913463243,15.131628659516775,15.189836500699911,223662.9548342713,3397403.71519601
2026-07-08 11:05:00,15.192815427225714,15.261770095439578,15.173676634303,15.192815427225714,204293.853886994,3103798.8150217184
2026-07-08 11:10:00,15.184167269962249,15.245490843674594,15.085228678023794,15.184167269962249,200026.5520438659,3037236.624667869
2026-07-08 11:15:00,15.1820367433291,15.235825949527134,15.108750865892084,15.1820367433291,190469.3085709638,2891712.0412008604
2026-07-08 11:20:00,15.181410211533224,15.267255498808549,15.114240367802116,15.181410211533224,222041.4910768142,3370902.960017611
2026-07-08 11:25:00,15.17876056238781,15.199873438314514,15.108712648191204,15.17876056238781,237662.31581872873,3607419.3865150763
2026-07-08 13:00:00,15.178921135225698,15.182821507373559,15.09831963370716,15.178921135225698,224875.57654279307,3413368.641581466
2026-07-08 13:05:00,15.16664210230103,15.198616088869874,15.079856145505554,15.16664210230103,216393.03254472752,3281955.6780374614
2026-07-08 13:10:00,15.164102619455203,15.235259494661133,15.118930513628618,15.164102619455203,237584.66415023073,3602758.2279828987
2026-07-08 13:15:00,15.161810245677104,15.239812148819212,15.121198537969763,15.161810245677104,233201.95845670524,3535763.84304084
2026-07-08 13:20:00,15.16447682401136,15.3339998445859,15.101221388062571,15.16447682401136,235177.70114037252,3566346.798467449
2026-07-08 13:25:00,15.160562484385386,15.312071771728341,15.064209658891675,15.160562484385386,191823.22893947974,2908148.0482935454
2026-07-08 13:30:00,15.159216619078641,15.161788255948855,15.078699426318867,15.159216619078641,193412.9359225934,2931988.5925825704
2026-07-08 13:35:00,15.160120783096913,15.269660637325586,14.98621858553936,15.160120783096913,177525.45122570734,2691307.282655503
2026-07-08 13:40:00,15.153283715958725,15.237264249026687,15.136251880641906,15.153283715958725,217893.3914660912,3301800.38071814
2026-07-08 13:45:00,15.144205725310522,15.18299398654025,15.109403305542516,15.144205725310522,203852.14692684068,3087178.8506063023
2026-07-08 13:50:00,15.139843035044766,15.17028244733771,15.0720562314046,15.139843035044766,205795.36066413057,3115709.457795363
2026-07-08 13:55:00,15.131186353476055,15.354140160223189,15.111744958089353,15.131186353476055,208202.4599851357,3150350.22128723
2026-07-08 14:00:00,15.125841852296892,15.230205870243852,14.962571832449987,15.125841852296892,178441.8939485721,2699083.8676904356
2026-07-08 14:05:00,15.12435513547634,15.25846654920771,15.020970098782998,15.12435513547634,201147.11121078092,3042220.344427005
2026-07-08 14:10:00,15.116730000144377,15.229301289720775,14.955414990025323,15.116730000144377,191567.31416389567,2895871.3650684445
2026-07-08 14:15:00,15.116937728338499,15.156772530846585,15.028666534681571,15.116937728338499,219636.3704438214,3320229.3348775343
2026-07-08 14:20:00,15.105443344613633,15.1278805130657,14.991782853502881,15.105443344613633,181939.95939510767,2748283.7487641037
2026-07-08 14:25:00,15.103846934145361,15.123286536962306,14.964089690431853,15.103846934145361,197236.0233077053,2979022.7059391076
2026-07-08 14:30:00,15.106616755706732,15.13178542682522,15.019907328608271,15.106616755706732,168457.9561190859,2544829.7825406925
2026-07-08 14:35:00,15.10660917069587,15.21103321644365,14.91349555195065,15.10660917069587,174268.0318352684,2632599.0478817853
2026-07-08 14:40:00,15.104560315679334,15.134467595712893,15.074888125296768,15.104560315679334,177791.78820194607,2685466.78852878
2026-07-08 14:45:00,15.10521704830602,15.15624984652252,15.01405181289188,15.10521704830602,163542.08539442206,2470338.696415343
2026-07-08 14:50:00,15.103218828708197,15.252079230541648,15.102174881315179,15.103218828708197,182335.13259449473,2753847.4077361785
2026-07-08 14:55:00,15.103112225153508,15.243797417185647,15.022658124752022,15.103112225153508,205337.33017325937,3101232.741620136
2026-07-09 09:30:00,15.096142667378933,15.31594359897188,15.083055803371936,15.096142667378933,200811.74131519403,3031482.6961789615
2026-07-09 09:35:00,15.092262315049199,15.224203872873794,15.076566343319191,15.092262315049199,198834.3320507018,3000859.896546786
2026-07-09 09:40:00,15.091535311335825,15.275101990086798,15.035782536167243,15.091535311335825,166077.05539324894,2506357.745869892
2026-07-09 09:45:00,15.094465567527234,15.135251722167723,15.082265853442074,15.094465567527234,201410.18320502032,3040179.075337531
2026-07-09 09:50:00,15.092525658755957,15.279344720212743,15.011832235647162,15.092525658755957,200485.4340761632,3025831.558001319
2026-07-09 09:55:00,15.091435232875341,15.138327901546646,15.076925652628105,15.091435232875341,197981.93155533492,2987831.4973468957
2026-07-09 10:00:00,15.085137389932758,15.305479879846196,15.030988147073883,15.085137389932758,163784.86695982088,2470717.2204807564
2026-07-09 10:05:00,15.08755041379898,15.090661627445009,14.942055027859428,15.08755041379898,176804.25872483468,2667543.1668853015
2026-07-09 10:10:00,15.083788102059227,15.115556578309278,15.06136698732441,15.083788102059227,178247.1718766361,2688642.57037851
2026-07-09 10:15:00,15.086065710911512,15.196309301694292,15.063780243368779,15.086065710911512,178154.7991007634,2687655.005948356
2026-07-09 10:20:00,15.079317758705415,15.11903323102146,15.04550710564569,15.079317758705415,166494.8594065417,2510628.8901822255
2026-07-09 10:25:00,15.07683626753919,15.18627256961995,14.977557602541916,15.07683626753919,179449.70232162756,2705533.780161826
2026-07-09 10:30:00,15.089511276521657,15.241662609628047,15.030676572343902,15.089511276521657,150472.45256201073,2270555.769740331
2026-07-09 10:35:00,15.085304808165118,15.136058492136273,15.047400847175592,15.085304808165118,191457.72491621913,2888198.138238995
2026-07-09 10:40:00,15.089775798700803,15.135040671305143,14.942293568817258,15.089775798700803,154389.53079264527,2329703.4053276307
2026-07-09 10:45:00,15.08476393701765,15.087694822384925,15.044347444924437,15.08476393701765,181150.53711201472,2732613.089398697
2026-07-09 10:50:00,15.077616441394463,15.113135830249014,14.89647501761267,15.077616441394463,192462.28909950965,2901872.5744751813
2026-07-09 10:55:00,15.071559487054685,15.168456988872434,15.011788144512758,15.071559487054685,180984.64110499225,2727720.7846571333
2026-07-09 11:00:00,15.066484337451794,15.203395112722092,15.062577077327015,15.066484337451794,150626.5111915512,2269411.9716725135
2026-07-09 11:05:00,15.06557692575135,15.174752446786515,14.989203244885351,15.06557692575135,168812.15432180054,2543252.496936894
2026-07-09 11:10:00,15.064826113454886,15.19479378906425,15.035170401938418,15.064826113454886,178360.59459474072,2686971.3430621903
2026-07-09 11:15:00,15.064316753721826,15.189787044841129,14.863001264681627,15.064316753721826,170080.20476917326,2562142.0781806954
2026-07-09 11:20:00,15.058373728414571,15.238219988613984,15.015727116958027,15.058373728414571,192074.25438282973,2892325.9061032203
2026-07-09 11:25:00,15.056608831310983,15.26016145167903,14.975439118886861,15.056608831310983,198346.9370708507,2986432.2443644544
2026-07-09 13:00:00,15.055808380497524,15.106159848415947,15.01721801189174,15.055808380497524,196286.32109854184,2955249.2381724543
2026-07-09 13:05:00,15.05480049852463,15.127901689053186,15.021520649230085,15.05480049852463,166013.64899031786,2499302.3655813304
2026-07-09 13:10:00,15.048605549700286,15.090351940373486,15.014606839937557,15.048605549700286,204303.19749128752,3074478.231588903
2026-07-09 13:15:00,15.046346673679373,15.356907443880258,15.007548482122083,15.046346673679373,188979.90532186796,2843457.169831931
2026-07-09 13:20:00,15.04558012084473,15.186028924555748,14.885654197027835,15.04558012084473,172030.87633022602,2588304.3330855467
2026-07-09 13:25:00,15.050345096415132,15.098009324391846,14.99578172522196,15.050345096415132,184340.62353847682,2774389.9995424226
2026-07-09 13:30:00,15.053099539592282,15.117246603726064,15.04752896691828,15.053099539592282,204854.99739192077,3083702.6669235006
2026-07-09 13:35:00,15.044230138202584,15.047156600778093,14.985750955432453,15.044230138202584,195692.90459640537,2944049.0931616444
2026-07-09 13:40:00,15.045050032834746,15.104501020560438,15.031757149189247,15.045050032834746,212373.58214960183,3195171.1690931
2026-07-09 13:45:00,15.051966578410422,15.060741693399665,15.040388365366399,15.051966578410422,178238.0082253923,2682832.542811047
2026-07-09 13:50:00,15.051769390530422,15.315061196379823,14.973687419801083,15.051769390530422,209867.8005596952,3158881.7365223635
2026-07-09 13:55:00,15.048174613126804,15.080049656261275,14.982770584795281,15.048174613126804,220033.44301617835,3311101.6712349383
2026-07-09 14:00:00,15.04257140637138,15.070279036159626,14.973791645710852,15.04257140637138,201972.6936863567,3038188.666914195
2026-07-09 14:05:00,15.03718643624145,15.146444231601198,14.97480812493834,15.03718643624145,210127.64921332552,3159728.63662992
2026-07-09 14:10:00,15.032203135000856,15.076016628721431,14.986021421715916,15.032203135000856,182442.82159833753,2742517.5547889313
2026-07-09 14:15:00,15.024829793809218,15.108242237151716,15.011263422659358,15.024829793809218,191152.4163616315,2872032.520508866
2026-07-09 14:20:00,15.02092251177193,15.063060077582795,14.968611446405458,15.02092251177193,177883.37962137166,2671972.4614247335
2026-07-09 14:25:00,15.023562264685328,15.025571488802496,14.999976582665425,15.023562264685328,221921.1891863587,3334046.803594272
2026-07-09 14:30:00,15.027428843254691,15.042101204314758,14.873377765330835,15.027428843254691,223453.39258249002,3357929.9568172246
2026-07-09 14:35:00,15.023413738900524,15.218603806212913,14.983676796600392,15.023413738900524,220320.90986979916,3309972.184305005
2026-07-09 14:40:00,15.025055081530455,15.21852927249788,14.822960462445842,15.025055081530455,211504.0485501167,3177859.9794321954
2026-07-09 14:45:00,15.021335343842035,15.232353675060855,14.996178116356656,15.021335343842035,231652.48724247832,3479729.6941043558
2026-07-09 14:50:00,15.012071396889418,15.098348579720813,14.951482642409685,15.012071396889418,221263.07686750297,3321617.107430386
2026-07-09 14:55:00,15.018396440607123,15.054596644373062,14.97112204955729,15.018396440607123,207613.94653256613,3118028.555625089
